# weighted	20-11-13	01-12-14
# average	(20 ns)		(100 ns)

1 -0.0751553 	-0.0784416 	-0.0744980003125
1 -0.0772057 	-0.0853033 	-0.0755862078125

2 0.0319344 	0.0283049 	0.0326603446094
2 0.033971 	0.0350252 	0.0337601656563

3 -0.238117 	-0.242142 	-0.237312033594
3 -0.247827 	-0.251571 	-0.247078038281

4 -0.202969 	-0.196443 	-0.204273684375

5 -0.180542 	-0.189925 	-0.178665480469
5 -0.0415392 	-0.0382485 	-0.0421973746094

