#quadrupole splittings taken from Brown	and Seelig Biochemistry, 1978, 17 (2), pp 381–384 (Fig. 2)
0.00239203257577  5.8799570738
0.128186869396  5.75171002748
0.25287846268  5.53648727258
0.503249553688  5.39301546547
1.00153952621  5.35820311716
