0 0.00111083 -0.04478707 0.05589248 -0.23134863 -0.20691616 0.00000000 -0.14991575 
7 0.00074104 -0.04149808 0.05187261 -0.22675739 -0.21490080 0.00000000 -0.15858197 
15 0.00074104 -0.04594431 0.05187261 -0.22607987 -0.21515487 0.00000000 -0.15218787 
34 0.00221876 -0.03771894 0.05546903 -0.22755865 -0.21911484 0.00000000 -0.15696768 
50 0.00000000 -0.03334700 0.04422180 -0.20244603 -0.23102242 0.00000000 -0.16244546 
60 0.00000000 -0.03300000 0.03620448 -0.18481794 -0.22391404 0.00000000 -0.15638441 
