# Submitted to nmrlipids.blogspot.fi by Andrea Catte on 7 Oct 2014:
#
#	http://nmrlipids.blogspot.com/p/the-project-has-been-success-by-this-far.html
#
# (non-averaged values for alpha and beta submitted on 15 Oct 2014).
#
# DPPC. 600 lipids, 30 w/l.
# 150 mM NaCl.
# T(K) = 283, 298, 303, 308, 312, 313, 314, 318, 323, 333.
#
# At least 100 ns simulation for each system,
# analyzed amount not mentioned.
#
# Slipids force field:
#
#	http://doi.org/10.1021/jp212503e
#
#
# 	T(K)	S_CH
# beta:
	283	-0.0252238
	298	-0.0282685
	303	-0.0251287
	308	-0.0288747
	312	-0.0293169
	313	-0.0297872	# average of many simulations?
	314	-0.028806
	318	-0.025613
	323	-0.0247313
	333	-0.0213869

	283	-0.0715581
	298	-0.0638581
	303	-0.0602411
	308	-0.0576427
	312	-0.0621302
	313	-0.05821495	# average of many simulations?
	314	-0.062223
	318	-0.0562701
	323	-0.0555857
	333	-0.0526491

# alpha:
	283	0.0253274
	298	0.0330744
	303	0.0314412
	308	0.0437695
	312	0.0378024
	313	0.0434599	# average of many simulations?
	314	0.045582
	318	0.0439091
	323	0.0453405
	333	0.0448921

	283 	0.0342709
	298	0.0263041
	303	0.0291397
	308	0.0244921
	312	0.0344784
	313	0.0349861	# average of many simulations?
	314	0.0373934
	318	0.0348219
	323	0.0313533
	333	0.0384608


# g3r:
	283	-0.0534666
	298	-0.0580725
	303	-0.0595338
	308	-0.0517974
	312 	-0.0486379
	313	-0.0467185	# average of many simulations?
	314	-0.0531463
	318 	-0.0431368
	323 	-0.04914
	333	-0.0389662

# g3s:
	283	-0.0478858
	298	-0.0442726
	303	-0.0419392
	308	-0.0321559
	312 	-0.0447603
	313	-0.03301635	# average of many simulations?
	314	-0.0432409
	318	-0.0255703
	323	-0.0234394
	333	-0.035944

# g2:
	283	-0.063991
	298	-0.0684728
	303	-0.0697026
	308	-0.0642035
	312	-0.0641615
	313	-0.05501665	# average of many simulations?
	314	-0.0595313
	318 	-0.053094
	323	-0.0596508
	333	-0.0519808

# g1r:
	283	-0.122031
	298	-0.121197
	303	-0.127311
	308	-0.116106
	312	-0.129244
	313	-0.1117335	# average of many simulations?
	314	-0.12467
	318	-0.10797
	323	-0.111834
	333	-0.111659

# g1s:
	283	-0.165568
	298	-0.161122
	303	-0.161753
	308	-0.154154
	312	-0.164287
	313	-0.161073	# average of many simulations?
	314	-0.163013
	318	-0.155108
	323	-0.149935
	333	-0.148267
