3 -0.209471 -0.206532
4 -0.230459 -0.229632
5 -0.227888 -0.22474
6 -0.226797 -0.2248
7 -0.217751 -0.216233
8 -0.209773 -0.208442
9 -0.190242 -0.190567
10 -0.173178 -0.174511
11 -0.144482 -0.143891
12 -0.117 -0.116439
13 0.165313
