# Submitted to nmrlipids.blogspot.fi by Jukka Määttä on 30 Sep 2013.
#
# Slipids. 323K. Short trajectory (30 ns).
#
# gamma:
#0 0.008918 0.009518 0.007352
#0 0.009103 0.008833 0.005143
#0 0.012708 0.000742 0.009167

# beta:
1 0.023532
1 0.055842

# alpha:
2 0.059135
2 0.053818

# g3:
3 0.015921
3 0.050389

# g2:
4 0.022365

# g1:
5 0.111682
5 0.178645
