31 0.00864623 -3.64908e-05 0.0556518 0.0680461 -0.239553 -0.240662 -0.244188 -0.150747 0.052287
7 0.0315779 0.0275926 0.092959 0.0811112 -0.234169 -0.251986 -0.258948 -0.173635 0.0340285
